DatasetName	SSA_SMA	HEL_LEL	MCS_SCS	MG_IES	OMIM_IES	UNIPROT_IES	BioGRID_IES	Reactomepathway_IES	IntAct_IES
22561515	11.777288105098016	null	null	null	null	null	null	null	null
21546380	null	null	18.0	19.0	null	17.0	null	null	null
15591278	null	null	18.0	null	null	17.0	null	null	null
7839145	null	null	null	null	19.0	17.0	null	null	null
9915946	null	null	null	19.0	19.0	17.0	null	null	null
9915943	null	17.0	18.0	19.0	19.0	17.0	null	null	null
9915948	12.470435285657961	null	null	null	null	17.0	null	null	null
24071842	null	null	18.0	null	null	null	null	null	null
15591271	null	null	null	null	19.0	17.0	null	null	null
19270708	11.084140924538072	null	null	null	null	null	null	null	null
25851998	null	null	null	null	null	17.0	null	null	null
8145827	null	null	18.0	null	null	17.0	null	null	null
25138100	null	null	null	19.0	19.0	null	null	null	null
1417830	null	null	null	null	null	17.0	null	10.0	null
15833808	null	null	null	null	null	null	10.0	10.0	null
19270706	null	null	null	null	null	null	3.4126024222499933	3.1788138693529997	2.6224174311352733
23440042	null	null	null	null	19.0	null	null	null	null
15326130	null	null	18.0	null	null	17.0	null	null	null
4850696	null	null	18.0	null	null	null	null	null	null
22333897	11.084140924538072	11.274233819348781	11.294763071862805	19.0	null	null	null	null	null
9311594	null	null	18.0	null	null	17.0	null	null	null
9360520	null	null	18.0	null	null	17.0	null	null	null
9311599	null	17.0	null	null	null	null	null	null	null
11756504	null	null	null	null	null	null	4.947077296210638	6.3976896942212	null
23680354	12.182753213206182	null	12.393375360530914	19.0	19.0	17.0	null	null	null
21573905	18.0	null	null	null	null	null	null	null	null
8495817	null	null	null	null	null	17.0	null	null	null
27288531	11.777288105098016	11.967380999908727	11.98791025242275	19.0	19.0	17.0	null	null	null
9048343	null	null	18.0	19.0	19.0	17.0	null	null	null
26960757	null	17.0	18.0	null	null	17.0	null	null	null
15064764	null	null	18.0	null	null	17.0	null	null	null
15064763	null	17.0	18.0	null	null	17.0	null	null	null
27743390	null	17.0	null	null	null	null	null	null	null
22357859	null	null	18.0	null	null	null	null	null	null
26166481	null	17.0	null	null	19.0	17.0	null	null	null
23175007	null	17.0	18.0	19.0	19.0	17.0	null	null	null
7909321	null	null	18.0	19.0	19.0	17.0	null	null	null
9024376	null	17.0	18.0	null	null	17.0	null	null	null
29935280	10.390993743978127	null	11.98791025242275	19.0	19.0	17.0	null	null	null
23932106	null	null	null	null	null	17.0	null	null	null
26166480	null	17.0	null	null	19.0	null	null	null	null
21069908	null	17.0	18.0	19.0	19.0	17.0	null	null	null
10397742	18.0	null	null	null	null	17.0	null	null	null
19206210	null	null	18.0	null	null	null	null	null	null
18317567	null	17.0	18.0	null	null	null	null	null	null
17522711	11.084140924538072	null	null	null	null	null	5.534863961112757	4.7882517817871	null
18653713	12.470435285657961	null	12.681057432982694	13.341721377888732	13.410735066629027	12.947432051867926	null	null	null
8444246	null	17.0	null	19.0	19.0	null	null	null	null
25383878	null	null	18.0	19.0	19.0	17.0	null	null	null
9589634	null	null	18.0	19.0	19.0	17.0	null	null	null
1908817	null	null	18.0	null	null	17.0	null	null	null
24548422	10.678675816429907	null	null	null	null	null	3.8484650075425284	3.4019574206672094	null
12554782	null	null	18.0	19.0	19.0	17.0	null	null	null
9589637	null	null	18.0	null	null	17.0	null	null	null
28143899	null	null	null	19.0	19.0	17.0	null	null	null
17255318	18.0	11.274233819348781	11.294763071862805	null	null	null	null	null	null
18797399	18.0	null	null	null	null	null	null	null	null
20692647	null	null	null	null	null	null	10.0	10.0	null
11156372	null	null	null	null	null	17.0	null	null	null
30972103	null	null	18.0	13.341721377888732	null	null	null	null	null
26443449	18.0	null	null	null	null	null	null	null	null
12373605	null	null	18.0	null	null	17.0	null	null	null
12373604	null	null	18.0	null	null	17.0	null	null	null
11685670	12.470435285657961	null	12.681057432982694	19.0	null	12.947432051867926	null	null	null
23643384	null	17.0	null	null	19.0	null	null	null	null
23643381	null	null	null	19.0	19.0	17.0	null	null	null
23643382	12.788889016776496	null	null	null	19.0	17.0	null	null	null
24984680	null	null	18.0	19.0	19.0	17.0	null	null	null
23643385	null	null	null	null	null	17.0	null	null	null
22848872	null	null	18.0	null	null	null	null	null	null
22369883	11.084140924538072	null	null	null	null	null	null	null	null
25635612	11.777288105098016	null	11.98791025242275	null	null	null	null	null	null
12542741	null	17.0	18.0	null	null	17.0	null	null	null
23393157	null	null	18.0	19.0	19.0	17.0	null	null	null
15870828	null	null	18.0	null	null	17.0	null	null	null
9360560	null	17.0	18.0	19.0	19.0	17.0	null	null	null
19463995	null	null	null	19.0	19.0	null	null	null	null
19375058	null	null	null	null	13.410735066629027	null	null	null	null
19375057	null	null	null	null	19.0	17.0	null	null	null
30471718	null	null	null	null	null	12.947432051867926	null	null	null
30471717	null	null	null	null	null	12.947432051867926	null	null	null
19412328	null	11.967380999908727	null	19.0	null	17.0	null	null	null
24947683	null	17.0	null	19.0	null	null	null	null	null
19703900	null	null	18.0	19.0	19.0	17.0	null	null	null
30214071	null	null	18.0	19.0	null	null	null	null	null
20138553	11.777288105098016	9.807896750555354	8.729813714401267	19.0	19.0	17.0	null	null	null
12818773	18.0	null	18.0	19.0	null	17.0	null	null	null
9360555	null	null	18.0	19.0	19.0	17.0	null	null	null
22318228	null	null	null	null	null	17.0	null	null	null
23995701	null	17.0	18.0	19.0	null	17.0	null	null	null
26668150	null	17.0	18.0	null	null	null	null	null	null
19463981	null	null	null	null	null	12.947432051867926	null	null	null
19463982	null	17.0	null	null	19.0	null	null	null	null
11756559	null	null	18.0	null	null	17.0	null	null	null
7551159	null	null	null	null	19.0	17.0	null	null	null
18628779	null	null	null	null	null	null	10.0	10.0	5.512789189031438
27240540	null	null	18.0	19.0	19.0	null	null	null	null
29754146	null	null	null	null	null	null	3.966248043198912	3.219635863873255	4.126494827911547
23716654	null	null	null	null	null	17.0	null	null	null
22125116	null	17.0	null	null	null	17.0	null	null	null
10094187	null	null	null	19.0	19.0	17.0	null	null	null
11171960	11.777288105098016	null	10.196150783194694	19.0	19.0	17.0	null	null	null
23403048	null	17.0	null	19.0	19.0	17.0	null	null	null
10094189	null	17.0	18.0	19.0	19.0	17.0	null	null	null
26754646	null	null	18.0	null	null	null	null	null	null
8755487	null	null	null	null	19.0	17.0	null	null	null
8948562	null	17.0	18.0	19.0	19.0	17.0	null	null	null
10094191	null	null	18.0	null	null	17.0	null	null	null
10094192	null	17.0	18.0	19.0	null	17.0	null	null	null
12373648	null	null	18.0	null	19.0	17.0	null	null	null
20920666	12.470435285657961	null	null	null	13.410735066629027	12.25428487130798	null	null	null
20920668	null	17.0	null	null	19.0	17.0	null	null	null
20920667	12.470435285657961	null	null	null	19.0	17.0	null	null	null
20920669	null	null	null	null	null	17.0	null	null	null
10397723	null	null	18.0	null	null	17.0	null	null	null
25356219	null	null	18.0	null	null	null	null	null	null
23692385	11.084140924538072	null	null	19.0	19.0	17.0	null	null	null
19847792	null	null	11.98791025242275	13.341721377888732	13.410735066629027	null	null	null	null
9360549	null	null	18.0	19.0	19.0	17.0	null	null	null
8263139	null	11.967380999908727	11.98791025242275	null	null	null	null	null	null
26130459	null	null	null	null	19.0	12.947432051867926	null	null	null
23777631	null	null	null	null	null	17.0	null	null	null
26683739	null	null	11.294763071862805	12.648574197328786	13.410735066629027	null	null	null	null
11590124	null	null	18.0	19.0	19.0	17.0	null	null	null
26142438	null	null	null	null	null	17.0	null	null	null
15882845	null	17.0	null	null	null	null	null	null	null
11034103	18.0	null	null	null	null	null	null	null	null
20822372	18.0	null	null	null	null	null	null	null	null
9719374	12.470435285657961	null	11.98791025242275	19.0	19.0	17.0	null	null	null
17400488	18.0	null	18.0	19.0	19.0	17.0	null	null	null
15135428	null	17.0	18.0	19.0	null	17.0	null	null	null
9719378	null	17.0	18.0	19.0	null	17.0	null	null	null
29142166	10.678675816429907	null	null	null	null	null	null	null	null
9719376	null	17.0	18.0	null	null	17.0	null	null	null
15221887	null	null	18.0	null	null	17.0	null	null	null
19390656	12.470435285657961	null	null	19.0	19.0	17.0	null	null	null
15542400	null	17.0	18.0	null	null	17.0	null	null	null
9719371	null	null	18.0	null	19.0	17.0	null	null	null
11590134	null	null	18.0	19.0	19.0	17.0	null	null	null
27659729	9.985528635869962	null	null	null	null	null	4.579352516085321	4.146397895614705	null
18775977	11.777288105098016	null	null	null	null	12.947432051867926	null	null	null
28082345	null	null	18.0	null	null	null	null	null	null
26607181	null	null	null	19.0	19.0	null	null	null	null
10348742	null	null	18.0	null	null	null	null	null	null
28082330	18.0	17.0	null	19.0	19.0	17.0	null	null	null
9719364	null	null	18.0	19.0	19.0	17.0	null	null	null
19438931	null	17.0	18.0	null	19.0	17.0	null	null	null
19438934	null	null	18.0	null	null	null	null	null	null
19438935	null	null	null	19.0	19.0	17.0	null	null	null
24668262	null	null	null	null	null	17.0	null	null	null
23261303	null	null	null	null	19.0	null	null	null	null
23261301	null	null	null	null	19.0	17.0	null	null	null
19338054	null	null	null	null	null	17.0	null	null	null
23956177	null	null	null	19.0	19.0	null	null	null	null
19387015	null	17.0	null	null	19.0	17.0	null	null	null
25320241	18.0	null	12.681057432982694	null	null	17.0	10.0	10.0	null
19353676	null	17.0	18.0	19.0	19.0	17.0	null	null	null
19520207	null	null	null	null	19.0	17.0	null	null	null
16822791	null	17.0	18.0	null	null	17.0	null	null	null
16472587	null	17.0	18.0	null	19.0	17.0	null	null	null
19387023	18.0	17.0	null	19.0	19.0	null	null	null	null
11590119	18.0	null	18.0	null	null	null	null	null	null
29386872	null	17.0	18.0	19.0	19.0	17.0	null	null	null
2166947	null	null	null	null	null	17.0	null	null	null
12576172	null	null	null	19.0	19.0	17.0	null	null	null
18775954	null	null	null	19.0	19.0	17.0	null	null	null
18775957	null	null	null	null	19.0	17.0	null	null	null
8816708	18.0	null	null	19.0	19.0	17.0	null	null	null
12637671	null	17.0	18.0	null	null	17.0	null	null	null
19762328	null	null	null	19.0	19.0	17.0	null	null	null
8253776	null	17.0	18.0	null	19.0	null	null	null	null
9242607	null	null	null	null	null	17.0	null	null	null
8659549	null	null	null	19.0	19.0	17.0	null	null	null
10336779	null	17.0	18.0	19.0	19.0	17.0	null	null	null
29095329	null	17.0	18.0	19.0	19.0	17.0	null	null	null
6274577	null	17.0	null	null	null	null	null	null	null
11311042	null	17.0	18.0	19.0	19.0	17.0	null	null	null
1774074	null	null	18.0	null	null	17.0	null	null	null
28552422	null	null	18.0	19.0	19.0	17.0	null	null	null
26587966	null	null	18.0	null	null	null	null	null	null
25660618	null	null	null	null	null	null	null	10.0	null
28540413	null	null	null	null	19.0	null	null	null	null
25611685	null	null	18.0	null	null	null	null	null	null
9589672	null	17.0	18.0	19.0	19.0	17.0	null	null	null
22284586	null	null	18.0	null	null	null	null	null	null
18521850	null	12.37284610801689	12.393375360530914	null	null	null	null	null	null
24729547	null	null	null	null	19.0	17.0	null	null	null
22717692	null	null	18.0	null	null	17.0	null	null	null
20437587	null	null	18.0	19.0	19.0	17.0	null	null	null
7719337	11.777288105098016	null	null	null	19.0	13.640579232427871	null	null	null
7719333	null	17.0	18.0	19.0	null	17.0	null	null	null
15554453	null	17.0	null	null	null	null	null	null	null
18844224	null	null	null	null	null	null	6.451154692986912	10.0	null
21365021	null	17.0	18.0	19.0	19.0	17.0	null	null	null
7673400	null	17.0	18.0	null	null	17.0	null	null	null
24729539	null	null	null	null	19.0	17.0	null	null	null
24960692	null	null	18.0	null	null	null	null	null	null
11972037	null	null	18.0	null	null	null	null	null	null
15855260	null	17.0	null	null	19.0	null	null	null	null
17953701	null	null	null	19.0	19.0	null	null	null	null
7719345	null	17.0	18.0	19.0	null	17.0	null	null	null
15639718	11.084140924538072	null	null	null	null	null	5.064860331867021	5.0113953331013095	null
7719343	11.777288105098016	null	null	null	null	12.947432051867926	null	null	null
27659707	null	null	18.0	19.0	19.0	17.0	null	null	null
7719344	null	17.0	null	null	19.0	17.0	null	null	null
23995774	null	null	18.0	null	null	null	null	null	null
9734811	11.777288105098016	null	11.98791025242275	19.0	null	17.0	null	null	null
26240977	null	null	18.0	19.0	19.0	null	null	null	null
18234728	null	null	18.0	19.0	19.0	17.0	null	null	null
19737284	null	17.0	18.0	19.0	19.0	17.0	null	null	null
26840987	null	17.0	18.0	19.0	19.0	17.0	null	null	null
6131355	12.470435285657961	null	null	null	null	null	null	null	null
7528740	null	null	null	19.0	19.0	17.0	null	null	null
9709976	null	null	18.0	19.0	19.0	17.0	null	null	null
19018797	11.777288105098016	null	null	null	null	null	5.534863961112757	null	null
25539919	null	null	18.0	null	null	17.0	null	null	null
27417588	null	null	18.0	19.0	null	17.0	null	null	null
27193600	null	null	18.0	null	null	null	null	null	null
22683780	null	null	null	null	null	null	10.0	10.0	null
11494295	null	17.0	18.0	null	null	17.0	null	null	null
16966598	null	null	18.0	null	null	null	null	null	null
22956686	null	null	null	null	19.0	17.0	null	null	null
26081110	null	null	18.0	19.0	19.0	17.0	null	null	null
25503980	null	17.0	18.0	19.0	19.0	17.0	null	null	null
18521937	null	null	18.0	19.0	19.0	17.0	null	null	null
16978587	18.0	null	null	null	null	null	null	null	null
9709985	null	null	18.0	19.0	19.0	17.0	null	null	null
9746808	null	null	18.0	null	null	17.0	null	null	null
10747949	null	null	18.0	19.0	19.0	17.0	null	null	null
19302039	null	null	null	19.0	19.0	null	null	null	null
22968692	18.0	17.0	11.98791025242275	null	null	null	null	null	null
18651097	null	null	18.0	null	null	null	null	null	null
8275092	null	null	18.0	null	19.0	17.0	null	null	null
19762220	10.524525136602648	null	null	null	null	null	5.534863961112757	null	null
1945893	null	null	null	19.0	19.0	17.0	null	null	null
21847143	null	null	18.0	19.0	19.0	17.0	null	null	null
30157964	null	null	18.0	19.0	19.0	null	null	null	null
19067702	null	null	18.0	19.0	19.0	null	null	null	null
17894839	null	17.0	18.0	19.0	19.0	17.0	null	null	null
9709959	null	null	null	null	19.0	17.0	null	null	null
12196916	null	null	18.0	19.0	19.0	17.0	null	null	null
11793481	null	17.0	18.0	19.0	19.0	17.0	null	null	null
15941723	null	null	18.0	19.0	19.0	17.0	null	null	null
11793483	null	null	18.0	19.0	19.0	17.0	null	null	null
28503590	null	null	18.0	null	null	null	null	null	null
23621916	null	null	null	null	19.0	null	null	null	null
11793485	null	null	18.0	19.0	19.0	17.0	null	null	null
22683764	12.588218321314345	null	null	null	null	null	null	null	null
11555793	null	null	null	null	19.0	17.0	null	null	null
15483641	null	null	18.0	null	null	17.0	null	null	null
31119195	null	null	null	19.0	19.0	null	null	null	null
18207134	11.084140924538072	null	null	null	null	null	null	5.704542513661255	null
21174522	null	17.0	18.0	19.0	null	17.0	null	null	null
26876948	null	null	18.0	null	null	null	null	null	null
18234730	18.0	null	18.0	19.0	19.0	17.0	null	null	null
12853198	null	null	null	19.0	null	17.0	null	null	null
23031282	null	null	18.0	null	null	17.0	null	null	null
18004641	null	17.0	18.0	19.0	19.0	17.0	null	null	null
17412408	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8877771	null	17.0	18.0	19.0	null	17.0	null	null	null
20080638	18.0	17.0	18.0	19.0	19.0	17.0	null	null	null
29359243	null	null	18.0	19.0	19.0	null	null	null	null
12145308	null	null	18.0	null	null	17.0	null	null	null
16122626	18.0	null	18.0	19.0	19.0	17.0	null	null	null
25657044	null	17.0	18.0	19.0	19.0	null	null	null	null
9171833	null	17.0	18.0	null	19.0	17.0	null	null	null
20978020	null	null	18.0	null	null	17.0	null	null	null
9171831	null	null	null	null	19.0	17.0	null	null	null
9171832	null	17.0	18.0	19.0	19.0	17.0	null	null	null
27120771	null	null	null	null	19.0	null	null	null	null
19365639	18.0	null	18.0	19.0	null	17.0	null	null	null
16543248	10.678675816429907	null	null	null	null	null	null	null	null
17326097	null	null	null	19.0	19.0	17.0	null	null	null
23297359	null	17.0	null	null	19.0	17.0	null	null	null
8170945	null	null	18.0	null	null	17.0	null	null	null
21837770	null	null	18.0	19.0	19.0	17.0	null	null	null
9171822	null	17.0	null	null	null	17.0	null	null	null
16122630	null	17.0	18.0	null	null	17.0	null	null	null
29661970	13.030051073593384	null	13.37420461354264	19.0	19.0	13.235114124319706	10.0	10.0	null
15965644	null	17.0	18.0	null	null	17.0	null	null	null
29661969	null	null	null	null	null	17.0	null	null	null
24695763	11.084140924538072	null	11.294763071862805	null	null	17.0	null	null	null
12121354	null	17.0	18.0	null	19.0	17.0	null	null	null
11085685	18.0	null	10.60161589130286	19.0	null	17.0	null	null	null
26526202	null	17.0	18.0	19.0	19.0	17.0	null	null	null
23993198	null	null	null	null	19.0	12.947432051867926	null	null	null
24402088	18.0	17.0	12.681057432982694	19.0	19.0	17.0	null	null	null
23993197	null	null	null	null	19.0	12.947432051867926	null	null	null
8647655	11.084140924538072	null	null	null	null	null	null	null	null
23993195	10.390993743978127	null	null	null	13.410735066629027	13.640579232427871	null	null	null
26249260	null	null	18.0	null	19.0	17.0	null	null	null
23993194	null	null	null	19.0	19.0	17.0	null	null	null
15951019	11.777288105098016	null	11.294763071862805	null	null	null	null	null	null
23993193	null	null	null	null	19.0	17.0	null	null	null
25956234	null	null	null	19.0	19.0	17.0	null	null	null
9734886	11.777288105098016	null	18.0	null	null	null	null	null	null
25956231	null	null	18.0	null	null	17.0	null	null	null
1896471	null	null	null	null	19.0	17.0	null	null	null
12172908	null	null	null	null	null	17.0	null	null	null
15517445	null	17.0	18.0	19.0	19.0	17.0	null	null	null
17617514	18.0	null	null	19.0	null	null	null	null	null
2019586	null	null	18.0	19.0	19.0	17.0	null	null	null
17617515	null	null	18.0	19.0	19.0	17.0	null	null	null
22465605	null	17.0	18.0	null	null	null	null	null	null
18929575	null	null	18.0	null	19.0	17.0	null	null	null
9709921	null	null	18.0	19.0	19.0	17.0	null	null	null
12160945	11.084140924538072	null	null	null	null	null	null	null	null
20631720	null	null	18.0	null	null	17.0	null	null	null
22174160	null	null	null	19.0	19.0	null	null	null	null
20631719	null	11.274233819348781	null	null	19.0	17.0	null	null	null
24382853	null	null	18.0	null	null	null	null	null	null
6213621	null	null	18.0	null	null	17.0	10.0	10.0	null
24646837	null	17.0	18.0	19.0	19.0	17.0	null	null	null
30409806	null	null	null	null	null	17.0	null	null	null
28008423	null	null	18.0	19.0	19.0	17.0	null	null	null
2499363	null	null	18.0	null	null	17.0	null	null	null
23523557	18.0	null	null	null	null	null	null	null	null
23383720	null	17.0	null	null	19.0	null	null	null	null
16966503	null	17.0	18.0	null	null	17.0	null	null	null
28816422	null	null	18.0	null	null	17.0	null	null	null
3511099	11.777288105098016	null	13.37420461354264	null	null	null	null	null	null
20437600	null	17.0	18.0	null	null	null	null	null	null
7538143	null	17.0	18.0	19.0	19.0	17.0	null	null	null
3574673	null	11.967380999908727	11.98791025242275	null	null	null	null	null	null
12529855	null	17.0	null	19.0	19.0	17.0	null	null	null
27899189	11.777288105098016	null	12.21105380373696	19.0	null	12.947432051867926	null	null	null
7783876	null	17.0	null	19.0	19.0	17.0	null	null	null
22956603	null	null	18.0	19.0	19.0	17.0	null	null	null
9396568	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8530621	null	null	18.0	19.0	null	17.0	null	null	null
15314067	null	null	18.0	null	null	null	null	null	null
8863162	null	null	18.0	19.0	19.0	17.0	null	null	null
28429146	null	null	18.0	null	null	null	null	null	null
27181681	null	null	null	null	null	17.0	null	null	null
20437614	18.0	11.967380999908727	18.0	19.0	19.0	17.0	null	null	null
26117586	18.0	null	11.98791025242275	null	19.0	17.0	null	null	null
11518736	null	null	18.0	19.0	19.0	17.0	null	null	null
19172410	10.678675816429907	11.561915891800563	null	null	19.0	17.0	null	null	null
27181683	null	null	null	19.0	19.0	17.0	null	null	null
23395714	null	null	null	null	null	null	6.451154692986912	5.704542513661255	null
30275004	null	null	18.0	null	19.0	17.0	null	null	null
19279216	null	null	18.0	19.0	19.0	17.0	null	null	null
8529633	null	null	18.0	null	null	17.0	null	null	null
8863159	null	null	18.0	null	null	17.0	null	null	null
30275001	null	null	11.98791025242275	null	null	17.0	null	null	null
17172441	null	null	null	null	null	17.0	null	null	null
8863156	null	17.0	18.0	19.0	19.0	17.0	null	null	null
11518722	null	null	18.0	19.0	19.0	17.0	null	null	null
10867787	null	17.0	18.0	null	null	17.0	null	null	null
12853124	null	null	18.0	null	null	null	null	null	null
19065121	12.470435285657961	null	null	null	null	null	null	null	null
19282848	null	null	11.98791025242275	null	null	17.0	null	null	null
18809835	null	null	18.0	19.0	19.0	17.0	null	null	null
22333901	null	null	null	null	null	17.0	null	null	null
18628682	null	null	null	null	null	null	10.0	null	null
20978018	null	null	18.0	null	19.0	17.0	null	null	null
12698559	null	17.0	18.0	null	null	17.0	null	null	null
22536412	18.0	null	null	null	null	null	null	null	null
27395765	null	null	18.0	19.0	null	17.0	null	null	null
27743463	null	null	11.98791025242275	19.0	19.0	17.0	null	null	null
25102098	null	null	18.0	null	19.0	17.0	null	null	null
12468449	null	null	null	null	null	null	4.947077296210638	null	null
25102094	null	null	18.0	null	null	null	null	null	null
26007199	null	null	null	19.0	19.0	17.0	null	null	null
24849341	null	17.0	18.0	null	null	17.0	null	null	null
22512499	null	null	18.0	null	null	17.0	null	null	null
21318773	10.390993743978127	null	null	null	null	null	null	null	null
11518780	null	17.0	null	null	null	17.0	null	null	null
11891833	null	null	18.0	19.0	19.0	17.0	null	null	null
16966553	null	null	18.0	null	null	17.0	null	null	null
11793469	null	17.0	18.0	null	19.0	17.0	null	null	null
26360630	12.470435285657961	null	11.294763071862805	19.0	null	null	null	null	null
19245865	null	null	18.0	19.0	null	17.0	null	null	null
2105906	null	null	18.0	null	null	17.0	null	null	null
19884644	18.0	null	18.0	null	null	null	10.0	null	null
22512483	null	null	null	null	19.0	17.0	null	null	null
12515253	null	null	null	null	null	17.0	null	null	null
19184424	10.678675816429907	null	18.0	null	19.0	17.0	null	null	null
8611651	null	null	18.0	19.0	19.0	17.0	null	null	null
25539947	null	null	null	null	19.0	null	null	null	null
11793470	null	null	18.0	19.0	19.0	17.0	null	null	null
11793471	null	17.0	18.0	null	null	17.0	null	null	null
21070897	null	null	null	null	null	17.0	null	null	null
7541731	null	null	18.0	19.0	19.0	17.0	null	null	null
23606368	null	null	18.0	null	null	null	null	null	null
28686853	null	null	null	null	19.0	17.0	null	null	null
19617566	null	17.0	null	null	null	17.0	null	null	null
17003774	12.470435285657961	17.0	11.294763071862805	null	null	11.848819763199815	6.451154692986912	null	null
23861464	18.0	null	null	null	null	null	null	null	null
24438083	null	null	null	19.0	null	17.0	null	null	null
10554831	null	null	18.0	null	null	17.0	null	null	null
22137173	null	null	null	null	null	17.0	null	null	null
11793442	11.084140924538072	null	null	null	null	17.0	null	null	null
28299530	null	null	18.0	19.0	19.0	17.0	null	null	null
5493616	11.777288105098016	null	null	null	null	null	null	null	null
20641121	null	null	18.0	null	null	null	null	null	null
25934851	null	17.0	null	19.0	19.0	17.0	null	null	null
19617577	null	null	18.0	19.0	19.0	17.0	null	null	null
16266370	null	17.0	18.0	null	null	17.0	null	null	null
8072530	null	null	18.0	null	null	null	null	null	null
19884660	null	null	18.0	19.0	19.0	17.0	null	null	null
22610851	12.470435285657961	null	null	null	19.0	null	null	null	null
10405326	null	null	18.0	null	null	null	null	null	null
15133510	null	null	null	null	19.0	null	null	null	null
25397911	null	17.0	18.0	null	null	null	null	null	null
23437153	null	17.0	18.0	null	null	17.0	null	null	null
8759905	null	null	18.0	null	null	17.0	null	null	null
9551389	null	null	18.0	null	null	17.0	null	null	null
25118636	null	null	18.0	19.0	null	null	null	null	null
14745448	18.0	null	null	null	null	null	10.0	10.0	null
26622071	13.163582466217907	11.967380999908727	null	null	null	null	null	null	null
9384606	null	17.0	18.0	null	null	17.0	null	null	null
18533140	null	null	null	null	null	null	10.0	null	null
21965087	null	null	18.0	19.0	19.0	17.0	null	null	null
17245405	null	11.967380999908727	null	null	null	17.0	null	null	null
9384602	null	17.0	18.0	19.0	19.0	17.0	null	null	null
7793179	null	null	18.0	null	null	null	null	null	null
27812135	null	null	18.0	null	null	17.0	null	null	null
12519885	18.0	null	18.0	19.0	19.0	17.0	null	null	null
21989057	null	17.0	18.0	null	null	null	null	null	null
1310898	null	17.0	18.0	null	null	17.0	null	null	null
25792360	null	null	null	null	19.0	17.0	null	null	null
19461659	12.470435285657961	null	null	19.0	19.0	12.947432051867926	null	null	null
27009151	null	null	18.0	null	null	17.0	null	null	null
29249369	null	null	18.0	null	19.0	17.0	null	null	null
19077085	13.163582466217907	null	null	null	null	null	null	null	null
21316312	null	null	18.0	19.0	19.0	17.0	null	null	null
19953533	null	null	18.0	null	19.0	17.0	null	null	null
22105858	null	17.0	18.0	19.0	null	17.0	null	null	null
16195661	null	null	null	19.0	19.0	17.0	null	null	null
21990045	null	17.0	18.0	null	null	17.0	null	null	null
16710414	null	null	18.0	19.0	null	17.0	null	null	null
11171655	12.470435285657961	null	null	null	null	null	null	null	null
30157269	null	17.0	18.0	19.0	19.0	17.0	null	null	null
8200073	null	11.967380999908727	null	null	null	null	null	null	null
20606166	null	null	18.0	19.0	19.0	17.0	null	null	null
18822302	null	null	18.0	null	null	17.0	null	null	null
1307245	null	null	null	null	19.0	17.0	null	null	null
10586178	18.0	null	null	19.0	19.0	17.0	null	null	null
9075819	null	null	18.0	null	19.0	17.0	null	null	null
9075818	null	null	18.0	null	19.0	17.0	null	null	null
25919322	null	null	18.0	19.0	19.0	17.0	null	null	null
20197467	null	11.967380999908727	null	null	null	null	null	null	null
14973119	11.084140924538072	null	null	null	null	null	null	null	null
18325042	null	17.0	null	19.0	19.0	17.0	null	null	null
18799458	null	null	18.0	19.0	null	17.0	null	null	null
15520362	12.470435285657961	null	18.0	null	null	null	null	null	null
25802247	null	null	18.0	null	null	null	null	null	null
26477546	13.163582466217907	null	null	null	19.0	17.0	null	null	null
28409910	null	null	18.0	19.0	null	null	null	null	null
28182703	10.167850192663916	11.274233819348781	null	null	null	null	null	null	null
11950998	null	null	18.0	19.0	19.0	17.0	null	null	null
14641695	18.0	null	18.0	19.0	null	17.0	null	null	null
9024270	null	null	null	19.0	19.0	17.0	null	null	null
11707688	18.0	null	null	null	null	null	null	null	null
12581808	null	17.0	18.0	19.0	19.0	17.0	null	null	null
27240497	null	null	18.0	19.0	19.0	17.0	null	null	null
22822386	null	17.0	18.0	19.0	19.0	17.0	null	null	null
17963255	9.251559460789762	null	null	null	null	null	6.573757015079245	5.23453888441552	null
8733303	null	17.0	18.0	null	null	17.0	null	null	null
17499752	11.084140924538072	null	null	null	null	null	null	null	null
29489036	null	null	18.0	null	null	17.0	null	null	null
15133502	null	null	18.0	null	null	17.0	null	null	null
18075469	18.0	null	null	null	null	17.0	null	null	null
24522190	null	null	18.0	null	19.0	17.0	null	null	null
23449176	11.777288105098016	null	null	null	null	null	null	null	null
18158317	null	11.967380999908727	null	19.0	19.0	17.0	null	null	null
25361962	null	null	null	null	19.0	17.0	null	null	null
24849933	null	null	null	19.0	19.0	17.0	null	null	null
19473641	11.084140924538072	null	null	null	null	17.0	null	null	null
17509612	null	17.0	null	null	19.0	17.0	null	null	null
8069303	null	null	18.0	null	null	17.0	null	null	null
16638574	null	null	18.0	null	null	null	null	null	null
23633203	null	null	18.0	null	null	null	null	null	null
28637664	null	null	18.0	19.0	null	17.0	null	null	null
8069307	null	null	18.0	19.0	null	17.0	null	null	null
21786366	null	null	null	null	19.0	17.0	null	null	null
19151506	null	17.0	18.0	null	null	null	null	null	null
27073747	null	17.0	18.0	null	null	17.0	null	null	null
12796534	null	17.0	18.0	null	null	17.0	null	null	null
12796535	null	null	18.0	null	null	17.0	null	null	null
8900089	null	null	null	null	null	17.0	null	null	null
12796536	null	17.0	18.0	19.0	19.0	17.0	null	null	null
