NetworkName	datasets	LLS
HEL_LEL	18505755	17.0
HEL_LEL	11279189	17.0
HEL_LEL	14517953	10.021470850853413
HEL_LEL	11309420	17.0
HEL_LEL	19586929	17.0
HEL_LEL	15970926	17.0
HEL_LEL	17387721	17.0
HEL_LEL	26524591	17.0
HEL_LEL	20817017	17.0
HEL_LEL	15793561	17.0
HEL_LEL	31251381	17.0
HEL_LEL	21326281	17.0
HEL_LEL	14517960	17.0
HEL_LEL	15970950	17.0
HEL_LEL	15455402	10.868768711240618
HEL_LEL	9281415	17.0
HEL_LEL	25577287	17.0
HEL_LEL	9506659	17.0
HEL_LEL	10915766	17.0
HEL_LEL	22964162	17.0
HEL_LEL	7915931	17.0
HEL_LEL	17148041	17.0
HEL_LEL	26091405	17.0
HEL_LEL	14517959	17.0
HEL_LEL	9338584	17.0
HEL_LEL	9338583	17.0
HEL_LEL	17290305	17.0
HEL_LEL	8279378	11.274233819348781
HEL_LEL	17546031	17.0
HEL_LEL	17476356	17.0
HEL_LEL	25720052	17.0
HEL_LEL	9535146	17.0
HEL_LEL	12239714	17.0
HEL_LEL	8733042	17.0
HEL_LEL	1353340	17.0
HEL_LEL	23403903	17.0
HEL_LEL	25870278	17.0
HEL_LEL	15205937	17.0
HEL_LEL	25187962	17.0
HEL_LEL	21909106	17.0
HEL_LEL	11401894	17.0
HEL_LEL	29384951	17.0
HEL_LEL	18400985	17.0
HEL_LEL	8733054	17.0
HEL_LEL	27057999	17.0
HEL_LEL	12536289	17.0
HEL_LEL	7902671	17.0
HEL_LEL	19891062	11.967380999908727
HEL_LEL	12325084	17.0
HEL_LEL	18487447	17.0
HEL_LEL	24532199	17.0
HEL_LEL	9507958	17.0
HEL_LEL	25288569	17.0
HEL_LEL	10735275	17.0
HEL_LEL	23583980	11.051090268034573
HEL_LEL	27977873	12.660528180468672
HEL_LEL	9789048	11.561915891800563
HEL_LEL	11706962	17.0
HEL_LEL	22911665	17.0
HEL_LEL	15883261	17.0
HEL_LEL	16799054	17.0
HEL_LEL	10633130	17.0
HEL_LEL	10633135	17.0
HEL_LEL	15132301	17.0
HEL_LEL	24859618	17.0
HEL_LEL	18375438	13.065993288576836
HEL_LEL	15387942	17.0
HEL_LEL	18432316	17.0
HEL_LEL	14569098	17.0
HEL_LEL	23954377	17.0
HEL_LEL	27506977	17.0
HEL_LEL	10049589	17.0
HEL_LEL	22825317	17.0
HEL_LEL	9243109	17.0
HEL_LEL	9428641	17.0
HEL_LEL	8837617	17.0
HEL_LEL	24706016	17.0
HEL_LEL	15004216	17.0
HEL_LEL	27517622	17.0
HEL_LEL	29321515	17.0
HEL_LEL	25631236	17.0
HEL_LEL	12185364	17.0
HEL_LEL	15841483	17.0
HEL_LEL	24102521	17.0
HEL_LEL	17768386	17.0
HEL_LEL	18388779	17.0
HEL_LEL	12533808	17.0
HEL_LEL	11814737	17.0
HEL_LEL	11814739	17.0
HEL_LEL	16470795	17.0
HEL_LEL	26954065	17.0
HEL_LEL	15840119	17.0
HEL_LEL	11479597	17.0
HEL_LEL	1867199	17.0
HEL_LEL	23840564	17.0
HEL_LEL	17098864	17.0
HEL_LEL	26708751	17.0
HEL_LEL	26708753	17.0
HEL_LEL	19379485	11.274233819348781
HEL_LEL	17768376	17.0
HEL_LEL	1400360	17.0
HEL_LEL	7543567	17.0
HEL_LEL	9207478	17.0
HEL_LEL	16698587	17.0
HEL_LEL	7683628	17.0
HEL_LEL	10367071	17.0
HEL_LEL	17438221	17.0
HEL_LEL	17035249	11.967380999908727
HEL_LEL	10430617	17.0
HEL_LEL	12045264	17.0
HEL_LEL	21544564	17.0
HEL_LEL	17516023	17.0
HEL_LEL	14569062	11.967380999908727
HEL_LEL	22161697	17.0
HEL_LEL	8916969	17.0
HEL_LEL	3391615	11.561915891800563
HEL_LEL	28848059	17.0
HEL_LEL	18607850	17.0
HEL_LEL	18445671	11.967380999908727
HEL_LEL	7603523	17.0
HEL_LEL	28427446	10.175621530680672
HEL_LEL	15930137	17.0
HEL_LEL	18445675	17.0
HEL_LEL	7603526	17.0
HEL_LEL	9312006	17.0
HEL_LEL	21671384	17.0
HEL_LEL	21671382	17.0
HEL_LEL	18297428	10.581086638788836
HEL_LEL	21990120	17.0
HEL_LEL	12900848	17.0
HEL_LEL	15046073	17.0
HEL_LEL	15046072	17.0
HEL_LEL	9607189	17.0
HEL_LEL	18031379	11.274233819348781
HEL_LEL	23707711	17.0
HEL_LEL	18319307	17.0
HEL_LEL	1502149	17.0
HEL_LEL	12471200	17.0
HEL_LEL	27480077	17.0
HEL_LEL	21671394	17.0
HEL_LEL	21750680	17.0
HEL_LEL	21671392	11.967380999908727
HEL_LEL	12446270	17.0
HEL_LEL	15211651	17.0
HEL_LEL	26297882	17.0
HEL_LEL	9632163	17.0
HEL_LEL	19439420	17.0
HEL_LEL	5336023	17.0
HEL_LEL	11248153	17.0
HEL_LEL	7560099	17.0
HEL_LEL	19068277	11.967380999908727
HEL_LEL	19941651	17.0
HEL_LEL	27925158	17.0
HEL_LEL	8435341	17.0
HEL_LEL	18829485	11.967380999908727
HEL_LEL	11443545	10.868768711240618
HEL_LEL	18828154	11.967380999908727
HEL_LEL	16241930	17.0
HEL_LEL	11443547	17.0
HEL_LEL	7517264	17.0
HEL_LEL	10797431	17.0
HEL_LEL	10945669	17.0
HEL_LEL	15046077	17.0
HEL_LEL	20129625	17.0
HEL_LEL	19953636	17.0
HEL_LEL	7718898	17.0
HEL_LEL	26661508	17.0
HEL_LEL	24526230	12.660528180468672
HEL_LEL	22285015	17.0
HEL_LEL	23335200	17.0
HEL_LEL	15211631	17.0
HEL_LEL	20160468	17.0
HEL_LEL	15562023	17.0
HEL_LEL	24096154	12.660528180468672
HEL_LEL	15077201	11.967380999908727
HEL_LEL	15156359	17.0
HEL_LEL	15690106	17.0
HEL_LEL	18976725	17.0
HEL_LEL	22461326	17.0
HEL_LEL	7985044	17.0
HEL_LEL	25214170	17.0
HEL_LEL	26115735	17.0
HEL_LEL	19553118	17.0
HEL_LEL	25129007	17.0
HEL_LEL	28790179	17.0
HEL_LEL	20173747	17.0
HEL_LEL	12815606	17.0
HEL_LEL	12754369	17.0
HEL_LEL	11050162	17.0
HEL_LEL	26098866	11.051090268034573
HEL_LEL	2556453	17.0
HEL_LEL	14607829	10.175621530680672
HEL_LEL	24726472	17.0
HEL_LEL	21083385	17.0
HEL_LEL	20577004	17.0
HEL_LEL	28832565	11.274233819348781
HEL_LEL	26006750	17.0
HEL_LEL	11953745	17.0
HEL_LEL	24084144	17.0
HEL_LEL	18334959	17.0
HEL_LEL	16006436	17.0
HEL_LEL	27026694	17.0
HEL_LEL	24281366	17.0
HEL_LEL	19458537	17.0
HEL_LEL	27995897	17.0
HEL_LEL	14684700	17.0
HEL_LEL	16020748	17.0
HEL_LEL	16207217	17.0
HEL_LEL	15757815	10.868768711240618
HEL_LEL	18021921	17.0
HEL_LEL	16636245	17.0
HEL_LEL	17668387	10.021470850853413
HEL_LEL	26085575	17.0
HEL_LEL	28447722	17.0
HEL_LEL	21884936	17.0
HEL_LEL	11431533	17.0
HEL_LEL	11058903	17.0
HEL_LEL	10441344	17.0
HEL_LEL	16250030	17.0
HEL_LEL	11099417	11.274233819348781
HEL_LEL	20825431	17.0
HEL_LEL	15367484	17.0
HEL_LEL	8019563	17.0
HEL_LEL	8019561	17.0
HEL_LEL	12628721	17.0
HEL_LEL	14983014	17.0
HEL_LEL	24072147	17.0
HEL_LEL	23401279	17.0
HEL_LEL	26677014	11.967380999908727
HEL_LEL	8297359	17.0
HEL_LEL	11058919	17.0
HEL_LEL	11018078	17.0
HEL_LEL	21532570	11.967380999908727
HEL_LEL	16151915	11.967380999908727
HEL_LEL	8019560	17.0
HEL_LEL	11058910	17.0
HEL_LEL	26086840	17.0
HEL_LEL	16102999	17.0
HEL_LEL	26749241	17.0
HEL_LEL	10441331	17.0
HEL_LEL	9668175	17.0
HEL_LEL	9668176	17.0
HEL_LEL	25439726	17.0
HEL_LEL	16493447	17.0
HEL_LEL	17541014	17.0
HEL_LEL	17668375	17.0
HEL_LEL	8019571	17.0
HEL_LEL	23974871	11.274233819348781
HEL_LEL	1864962	17.0
HEL_LEL	22009864	17.0
HEL_LEL	9668168	17.0
HEL_LEL	11498749	11.274233819348781
HEL_LEL	25495838	17.0
HEL_LEL	16353168	17.0
HEL_LEL	10381328	17.0
HEL_LEL	12383817	17.0
HEL_LEL	8790604	17.0
HEL_LEL	12967931	11.967380999908727
HEL_LEL	21685914	10.868768711240618
HEL_LEL	28007989	17.0
HEL_LEL	28585318	17.0
HEL_LEL	26204423	17.0
HEL_LEL	16740594	17.0
HEL_LEL	23508780	11.967380999908727
HEL_LEL	22052681	17.0
HEL_LEL	16464940	17.0
HEL_LEL	30450842	17.0
HEL_LEL	21333572	17.0
HEL_LEL	19597569	17.0
HEL_LEL	17182731	17.0
HEL_LEL	16151907	17.0
HEL_LEL	22077971	17.0
HEL_LEL	9137882	17.0
HEL_LEL	2035536	17.0
HEL_LEL	22382025	17.0
HEL_LEL	602954	17.0
HEL_LEL	6487335	17.0
HEL_LEL	25078778	17.0
HEL_LEL	18553548	17.0
HEL_LEL	11026449	17.0
HEL_LEL	19307729	17.0
HEL_LEL	8485582	17.0
HEL_LEL	13641268	17.0
HEL_LEL	23918834	17.0
HEL_LEL	23563609	11.967380999908727
HEL_LEL	12630957	17.0
HEL_LEL	12922165	17.0
HEL_LEL	15151508	17.0
HEL_LEL	17923031	12.660528180468672
HEL_LEL	12871831	17.0
HEL_LEL	8076945	17.0
HEL_LEL	20970104	17.0
HEL_LEL	16969627	17.0
HEL_LEL	22898350	17.0
HEL_LEL	23239455	17.0
HEL_LEL	23354439	9.13416765585251
HEL_LEL	23252400	11.967380999908727
HEL_LEL	15883319	17.0
HEL_LEL	3244312	17.0
HEL_LEL	21996275	17.0
HEL_LEL	26278626	17.0
HEL_LEL	12592227	17.0
HEL_LEL	18024218	17.0
HEL_LEL	15744458	17.0
HEL_LEL	22508347	17.0
HEL_LEL	17156368	17.0
HEL_LEL	8076951	17.0
HEL_LEL	12630965	17.0
HEL_LEL	11013137	17.0
HEL_LEL	11013136	11.967380999908727
HEL_LEL	18332251	17.0
HEL_LEL	30177536	17.0
HEL_LEL	10066032	17.0
HEL_LEL	21549341	17.0
HEL_LEL	12225002	17.0
HEL_LEL	9361030	17.0
HEL_LEL	21549343	17.0
HEL_LEL	21548011	17.0
HEL_LEL	22419735	17.0
HEL_LEL	12374138	17.0
HEL_LEL	17295247	17.0
HEL_LEL	20947785	17.0
HEL_LEL	17786286	17.0
HEL_LEL	23804846	17.0
HEL_LEL	27008867	11.967380999908727
HEL_LEL	11558801	17.0
HEL_LEL	21820096	11.967380999908727
HEL_LEL	1511982	17.0
HEL_LEL	20638314	17.0
HEL_LEL	25227500	12.660528180468672
HEL_LEL	20226637	17.0
HEL_LEL	24176758	17.0
HEL_LEL	16449236	17.0
HEL_LEL	17194691	17.0
HEL_LEL	11507241	17.0
HEL_LEL	1837283	17.0
HEL_LEL	11507245	17.0
HEL_LEL	19695877	17.0
HEL_LEL	12694189	17.0
HEL_LEL	16630169	17.0
HEL_LEL	26138499	17.0
HEL_LEL	9693036	17.0
HEL_LEL	76749	17.0
HEL_LEL	12654965	17.0
HEL_LEL	24689072	17.0
HEL_LEL	15604219	17.0
HEL_LEL	15126570	17.0
HEL_LEL	22294732	17.0
HEL_LEL	21285369	17.0
HEL_LEL	16391491	17.0
HEL_LEL	19753316	17.0
HEL_LEL	2011603	17.0
HEL_LEL	21519523	11.967380999908727
HEL_LEL	2011604	17.0
HEL_LEL	8266101	17.0
HEL_LEL	22065924	17.0
HEL_LEL	15077107	17.0
HEL_LEL	29574239	12.660528180468672
HEL_LEL	18492087	17.0
HEL_LEL	12567265	17.0
HEL_LEL	10411504	17.0
HEL_LEL	2378353	10.868768711240618
HEL_LEL	16922948	17.0
HEL_LEL	22052604	17.0
HEL_LEL	10383901	17.0
HEL_LEL	17924340	17.0
HEL_LEL	1341417	11.967380999908727
HEL_LEL	14732903	17.0
HEL_LEL	22334370	17.0
HEL_LEL	10424811	17.0
HEL_LEL	11184479	17.0
HEL_LEL	25498144	17.0
HEL_LEL	16449289	17.0
HEL_LEL	21942426	17.0
HEL_LEL	3383242	17.0
HEL_LEL	14706656	17.0
HEL_LEL	24613933	17.0
HEL_LEL	28511177	17.0
HEL_LEL	26549787	17.0
HEL_LEL	12427073	17.0
HEL_LEL	12654973	17.0
HEL_LEL	19764028	17.0
HEL_LEL	15217836	11.967380999908727
HEL_LEL	23893049	17.0
HEL_LEL	9185526	17.0
HEL_LEL	18632736	17.0
HEL_LEL	19154659	17.0
HEL_LEL	11947894	13.065993288576836
HEL_LEL	22703878	17.0
HEL_LEL	21042819	17.0
HEL_LEL	7633426	17.0
HEL_LEL	18421705	17.0
HEL_LEL	20309401	17.0
HEL_LEL	7633425	17.0
HEL_LEL	12409273	17.0
HEL_LEL	12409274	17.0
HEL_LEL	10599760	17.0
HEL_LEL	17089161	17.0
HEL_LEL	10748407	17.0
HEL_LEL	20507924	17.0
HEL_LEL	19764032	17.0
HEL_LEL	29154948	17.0
HEL_LEL	11959863	17.0
HEL_LEL	10688370	17.0
HEL_LEL	25137548	17.0
HEL_LEL	11675497	17.0
HEL_LEL	25772804	17.0
HEL_LEL	7633434	17.0
HEL_LEL	7749984	17.0
HEL_LEL	25564041	17.0
HEL_LEL	23697977	17.0
HEL_LEL	17985250	17.0
HEL_LEL	1321011	17.0
HEL_LEL	16160007	17.0
HEL_LEL	23556456	17.0
HEL_LEL	26931382	17.0
HEL_LEL	7912128	17.0
HEL_LEL	27081516	17.0
HEL_LEL	10862094	17.0
HEL_LEL	15277473	17.0
HEL_LEL	23827522	13.91329114896404
HEL_LEL	216942	17.0
HEL_LEL	7687267	17.0
HEL_LEL	1755842	17.0
HEL_LEL	22571692	17.0
HEL_LEL	19764019	17.0
HEL_LEL	12825071	17.0
HEL_LEL	16735994	17.0
HEL_LEL	24227914	17.0
HEL_LEL	24655737	17.0
HEL_LEL	12825077	11.967380999908727
HEL_LEL	24037882	17.0
HEL_LEL	12707965	17.0
HEL_LEL	12435569	17.0
HEL_LEL	21802280	11.967380999908727
HEL_LEL	27353086	17.0
HEL_LEL	25633957	17.0
HEL_LEL	3142462	17.0
HEL_LEL	8339541	17.0
HEL_LEL	23738969	17.0
HEL_LEL	21852578	17.0
HEL_LEL	20547162	10.581086638788836
HEL_LEL	24596948	17.0
HEL_LEL	20463092	11.967380999908727
HEL_LEL	30429455	17.0
HEL_LEL	17943475	17.0
HEL_LEL	15954104	17.0
HEL_LEL	25807999	17.0
HEL_LEL	23499433	17.0
HEL_LEL	9184241	17.0
HEL_LEL	8698354	17.0
HEL_LEL	28478914	17.0
HEL_LEL	22503529	17.0
HEL_LEL	12876664	11.967380999908727
HEL_LEL	21537345	17.0
HEL_LEL	15024686	17.0
HEL_LEL	12070109	17.0
HEL_LEL	19649175	17.0
HEL_LEL	10508990	17.0
HEL_LEL	21441262	17.0
HEL_LEL	18079314	17.0
HEL_LEL	15715999	17.0
HEL_LEL	29429571	11.967380999908727
HEL_LEL	19652764	17.0
HEL_LEL	21325058	17.0
HEL_LEL	17163532	17.0
HEL_LEL	22128245	17.0
HEL_LEL	1833777	17.0
HEL_LEL	15362570	17.0
HEL_LEL	21278247	9.664795906914682
HEL_LEL	8579098	17.0
HEL_LEL	19664745	17.0
HEL_LEL	10851391	17.0
HEL_LEL	15024691	17.0
HEL_LEL	22584950	17.0
HEL_LEL	18394578	17.0
HEL_LEL	8698335	17.0
HEL_LEL	19158199	17.0
HEL_LEL	22556055	17.0
HEL_LEL	15106123	17.0
HEL_LEL	15023375	17.0
HEL_LEL	15106121	17.0
HEL_LEL	11874497	17.0
HEL_LEL	1293379	17.0
HEL_LEL	17476457	17.0
HEL_LEL	24036510	17.0
HEL_LEL	17264173	17.0
HEL_LEL	23615299	17.0
HEL_LEL	20142534	17.0
HEL_LEL	2167310	10.175621530680672
HEL_LEL	18585921	17.0
HEL_LEL	16946995	17.0
HEL_LEL	23918390	17.0
HEL_LEL	24628545	17.0
HEL_LEL	9042910	17.0
HEL_LEL	22113475	17.0
HEL_LEL	9618169	17.0
HEL_LEL	15500737	17.0
HEL_LEL	9042914	17.0
HEL_LEL	9172170	17.0
HEL_LEL	19116307	17.0
HEL_LEL	24833599	17.0
HEL_LEL	8665503	17.0
HEL_LEL	19367581	17.0
HEL_LEL	16414944	17.0
HEL_LEL	17164310	17.0
HEL_LEL	9618165	17.0
HEL_LEL	9618168	17.0
HEL_LEL	15795599	11.967380999908727
HEL_LEL	9618162	17.0
HEL_LEL	26944165	17.0
HEL_LEL	25603901	17.0
HEL_LEL	23714322	17.0
HEL_LEL	1301941	17.0
HEL_LEL	19932619	17.0
HEL_LEL	14571276	17.0
HEL_LEL	14571277	17.0
HEL_LEL	27733687	17.0
HEL_LEL	20038848	17.0
HEL_LEL	1569184	17.0
HEL_LEL	27783944	17.0
HEL_LEL	27783946	11.967380999908727
HEL_LEL	28041994	17.0
HEL_LEL	17114044	17.0
HEL_LEL	10991693	17.0
HEL_LEL	21593863	17.0
HEL_LEL	19932620	17.0
HEL_LEL	7982948	17.0
HEL_LEL	22529981	17.0
HEL_LEL	10541293	17.0
HEL_LEL	25416781	17.0
HEL_LEL	28294978	17.0
HEL_LEL	22365152	17.0
HEL_LEL	11180599	17.0
HEL_LEL	26077438	17.0
HEL_LEL	16896922	11.967380999908727
HEL_LEL	26932181	11.274233819348781
HEL_LEL	1301926	17.0
HEL_LEL	7717401	17.0
HEL_LEL	23553484	17.0
HEL_LEL	11304498	17.0
HEL_LEL	22732358	17.0
HEL_LEL	19606494	17.0
HEL_LEL	15968458	17.0
HEL_LEL	29127725	17.0
HEL_LEL	9541112	17.0
HEL_LEL	26712909	17.0
HEL_LEL	10777717	17.0
HEL_LEL	9054938	17.0
HEL_LEL	18423521	17.0
HEL_LEL	18423520	17.0
HEL_LEL	25745186	17.0
HEL_LEL	23795780	17.0
HEL_LEL	21981118	17.0
HEL_LEL	30250039	17.0
HEL_LEL	12182165	17.0
HEL_LEL	26818466	17.0
HEL_LEL	23800802	17.0
HEL_LEL	15993441	11.967380999908727
HEL_LEL	8808595	17.0
HEL_LEL	19629184	17.0
HEL_LEL	8808599	17.0
HEL_LEL	15028761	17.0
HEL_LEL	30833296	17.0
HEL_LEL	1656975	17.0
HEL_LEL	2564168	17.0
HEL_LEL	8730290	17.0
HEL_LEL	9489700	17.0
HEL_LEL	26346198	17.0
HEL_LEL	15813913	17.0
HEL_LEL	25187204	17.0
HEL_LEL	9585598	17.0
HEL_LEL	8844217	17.0
HEL_LEL	22721650	17.0
HEL_LEL	12768443	17.0
HEL_LEL	20522807	17.0
HEL_LEL	22456481	17.0
HEL_LEL	15933747	17.0
HEL_LEL	15880727	17.0
HEL_LEL	25037568	17.0
HEL_LEL	23416241	17.0
HEL_LEL	29985876	17.0
HEL_LEL	11740218	17.0
HEL_LEL	17013395	17.0
HEL_LEL	27449316	17.0
HEL_LEL	8535454	17.0
HEL_LEL	12930399	17.0
HEL_LEL	26561413	17.0
HEL_LEL	15221788	12.660528180468672
HEL_LEL	14566704	17.0
HEL_LEL	14566705	17.0
HEL_LEL	1316127	17.0
HEL_LEL	17980699	17.0
HEL_LEL	27259049	17.0
HEL_LEL	8640214	17.0
HEL_LEL	14991824	17.0
HEL_LEL	27259050	17.0
HEL_LEL	27259054	17.0
HEL_LEL	11901181	17.0
HEL_LEL	12204005	17.0
HEL_LEL	7920640	17.0
HEL_LEL	19679478	17.0
HEL_LEL	23188045	17.0
HEL_LEL	10651755	17.0
HEL_LEL	8032855	17.0
HEL_LEL	17573346	17.0
HEL_LEL	15468086	17.0
HEL_LEL	7573034	17.0
HEL_LEL	22425360	12.660528180468672
HEL_LEL	18157833	17.0
HEL_LEL	8826435	17.0
HEL_LEL	24360810	17.0
HEL_LEL	12204010	17.0
HEL_LEL	7573035	17.0
HEL_LEL	9754958	17.0
HEL_LEL	1710153	17.0
HEL_LEL	27178839	17.0
HEL_LEL	1988452	17.0
HEL_LEL	12062363	17.0
HEL_LEL	27848944	17.0
HEL_LEL	29146883	17.0
HEL_LEL	15776429	17.0
HEL_LEL	15776426	17.0
HEL_LEL	11034457	17.0
HEL_LEL	19414485	17.0
HEL_LEL	22677033	17.0
HEL_LEL	12406339	17.0
HEL_LEL	23906301	11.967380999908727
HEL_LEL	24798638	17.0
HEL_LEL	29691892	17.0
HEL_LEL	12406348	17.0
HEL_LEL	12073020	17.0
HEL_LEL	29048421	17.0
HEL_LEL	25681447	17.0
HEL_LEL	15087100	17.0
HEL_LEL	15100680	17.0
HEL_LEL	17694548	17.0
HEL_LEL	17204054	17.0
HEL_LEL	17446347	17.0
HEL_LEL	24360804	17.0
HEL_LEL	23334666	10.021470850853413
HEL_LEL	9288758	17.0
HEL_LEL	11418466	17.0
HEL_LEL	21303855	17.0
HEL_LEL	12535936	17.0
HEL_LEL	11078852	17.0
HEL_LEL	21727188	17.0
HEL_LEL	21273537	17.0
HEL_LEL	21274865	10.175621530680672
HEL_LEL	12486434	17.0
HEL_LEL	24321233	17.0
HEL_LEL	26342652	17.0
HEL_LEL	7670249	17.0
HEL_LEL	21285510	17.0
HEL_LEL	31286721	17.0
HEL_LEL	7728151	17.0
HEL_LEL	25728682	17.0
HEL_LEL	17990063	17.0
HEL_LEL	17960139	17.0
HEL_LEL	9554454	17.0
HEL_LEL	17603797	17.0
HEL_LEL	8338947	17.0
HEL_LEL	17460694	17.0
HEL_LEL	22126750	17.0
HEL_LEL	17460697	17.0
HEL_LEL	1644925	17.0
HEL_LEL	30180404	17.0
HEL_LEL	17960122	17.0
HEL_LEL	21369707	17.0
HEL_LEL	28575647	17.0
HEL_LEL	9150739	17.0
HEL_LEL	3257825	17.0
HEL_LEL	22776760	17.0
HEL_LEL	30053402	17.0
HEL_LEL	30823891	17.0
HEL_LEL	24085347	11.274233819348781
HEL_LEL	15148656	17.0
HEL_LEL	22578956	17.0
HEL_LEL	24169519	17.0
HEL_LEL	9150725	17.0
HEL_LEL	16461318	17.0
HEL_LEL	18772377	17.0
HEL_LEL	28292353	17.0
HEL_LEL	9150729	17.0
HEL_LEL	24659627	17.0
HEL_LEL	14718690	17.0
HEL_LEL	30083362	17.0
HEL_LEL	11906000	17.0
HEL_LEL	17875077	17.0
HEL_LEL	16166281	17.0
HEL_LEL	24224048	17.0
HEL_LEL	23208944	17.0
HEL_LEL	23435380	17.0
HEL_LEL	2745420	17.0
HEL_LEL	20522878	17.0
HEL_LEL	30635421	17.0
HEL_LEL	17187068	17.0
HEL_LEL	18197084	17.0
HEL_LEL	23322652	11.967380999908727
HEL_LEL	20533528	17.0
HEL_LEL	25958000	17.0
HEL_LEL	22113417	17.0
HEL_LEL	9837817	17.0
HEL_LEL	28207748	17.0
HEL_LEL	10709665	17.0
HEL_LEL	9837812	17.0
HEL_LEL	25500575	17.0
HEL_LEL	10382911	17.0
HEL_LEL	14695538	17.0
HEL_LEL	10382912	17.0
HEL_LEL	20108384	17.0
HEL_LEL	7550313	17.0
HEL_LEL	15469449	17.0
HEL_LEL	17846414	17.0
HEL_LEL	10751093	17.0
HEL_LEL	1511876	10.175621530680672
HEL_LEL	10329019	17.0
HEL_LEL	9585602	17.0
HEL_LEL	2123470	17.0
HEL_LEL	19167105	17.0
HEL_LEL	9100579	17.0
HEL_LEL	4385118	17.0
HEL_LEL	18611981	17.0
HEL_LEL	22897141	17.0
HEL_LEL	18611980	17.0
HEL_LEL	17363595	17.0
HEL_LEL	24610330	11.967380999908727
HEL_LEL	9801879	17.0
HEL_LEL	16546835	17.0
HEL_LEL	22284826	17.0
HEL_LEL	22959829	17.0
HEL_LEL	12207932	17.0
HEL_LEL	11474578	17.0
HEL_LEL	15964893	17.0
HEL_LEL	22258522	11.967380999908727
HEL_LEL	26111080	17.0
HEL_LEL	23516525	11.274233819348781
HEL_LEL	11897440	17.0
HEL_LEL	11071391	17.0
HEL_LEL	1718974	17.0
HEL_LEL	16269541	17.0
HEL_LEL	16141001	12.660528180468672
HEL_LEL	11222871	12.190524551222937
HEL_LEL	11589884	17.0
HEL_LEL	10394929	17.0
HEL_LEL	15136691	17.0
HEL_LEL	15159330	11.967380999908727
HEL_LEL	2572591	17.0
HEL_LEL	22258533	17.0
HEL_LEL	19710712	17.0
HEL_LEL	10394936	17.0
HEL_LEL	9475094	17.0
HEL_LEL	20833330	17.0
HEL_LEL	22960825	17.0
HEL_LEL	10618304	17.0
HEL_LEL	15034580	12.660528180468672
HEL_LEL	10649493	17.0
HEL_LEL	22396310	17.0
HEL_LEL	3519326	10.868768711240618
HEL_LEL	27992414	11.107179734685616
HEL_LEL	20685856	12.660528180468672
HEL_LEL	20876471	17.0
HEL_LEL	14718708	17.0
HEL_LEL	25459969	17.0
HEL_LEL	20876473	17.0
HEL_LEL	17363566	17.0
HEL_LEL	25778823	17.0
HEL_LEL	19075277	11.967380999908727
HEL_LEL	7906417	17.0
HEL_LEL	16033917	17.0
HEL_LEL	9332655	17.0
HEL_LEL	7792600	17.0
HEL_LEL	20111991	13.91329114896404
HEL_LEL	15790667	17.0
HEL_LEL	18430735	17.0
HEL_LEL	11590841	17.0
HEL_LEL	26424145	17.0
HEL_LEL	26029709	17.0
HEL_LEL	10024302	17.0
HEL_LEL	26597493	17.0
HEL_LEL	17321752	17.0
HEL_LEL	15099020	17.0
HEL_LEL	29899465	17.0
HEL_LEL	22887781	17.0
HEL_LEL	8252039	11.274233819348781
HEL_LEL	19182766	17.0
HEL_LEL	26581901	12.660528180468672
HEL_LEL	16007637	17.0
HEL_LEL	19956691	17.0
HEL_LEL	26581903	17.0
HEL_LEL	16283891	17.0
HEL_LEL	18802676	17.0
HEL_LEL	7845675	17.0
HEL_LEL	22131361	17.0
HEL_LEL	18414507	17.0
HEL_LEL	26860062	17.0
HEL_LEL	26860060	17.0
HEL_LEL	28694194	17.0
HEL_LEL	16598045	17.0
HEL_LEL	26238252	17.0
HEL_LEL	15818833	17.0
HEL_LEL	16943771	17.0
HEL_LEL	23074044	17.0
HEL_LEL	8528244	17.0
HEL_LEL	8826463	17.0
HEL_LEL	22829011	17.0
HEL_LEL	10746566	10.175621530680672
HEL_LEL	27625797	17.0
HEL_LEL	9790667	17.0
HEL_LEL	10984545	17.0
HEL_LEL	30057029	17.0
HEL_LEL	11371347	17.0
HEL_LEL	8504298	17.0
HEL_LEL	21700882	13.353675361028618
HEL_LEL	21723506	10.175621530680672
HEL_LEL	17224476	17.0
HEL_LEL	15885686	17.0
HEL_LEL	9312167	11.967380999908727
HEL_LEL	10401000	17.0
HEL_LEL	10401001	17.0
HEL_LEL	11971877	17.0
HEL_LEL	11971878	17.0
HEL_LEL	10973849	17.0
HEL_LEL	15201367	17.0
HEL_LEL	8807342	17.0
HEL_LEL	8807343	17.0
HEL_LEL	10727489	17.0
HEL_LEL	16934001	17.0
HEL_LEL	10694917	17.0
HEL_LEL	18466744	17.0
HEL_LEL	11438998	17.0
HEL_LEL	25271085	17.0
HEL_LEL	18204809	17.0
HEL_LEL	11438991	17.0
HEL_LEL	11854318	17.0
HEL_LEL	24327336	17.0
HEL_LEL	26124351	11.967380999908727
HEL_LEL	11101850	17.0
HEL_LEL	10971205	17.0
HEL_LEL	9506831	17.0
HEL_LEL	26149658	11.967380999908727
HEL_LEL	613550	11.967380999908727
HEL_LEL	11727201	17.0
HEL_LEL	17689999	17.0
HEL_LEL	9663592	17.0
HEL_LEL	21859094	17.0
HEL_LEL	8349698	17.0
HEL_LEL	8349697	17.0
HEL_LEL	11867634	17.0
HEL_LEL	24214728	17.0
